File Name,CC Value
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0096 2.png,93.11906861510036
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0096.png,93.11906861510036
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0097 2.png,91.76902242378434
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0097.png,91.76902242378434
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0098 2.png,95.0436849122365
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0098.png,95.0436849122365
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0099 2.png,96.23997602513228
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0099.png,96.23997602513228
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0100 2.png,95.14102950207861
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0100.png,95.14102950207861
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0101 2.png,91.25142051419333
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0101.png,91.25142051419333
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0102 2.png,97.95884740856219
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0102.png,97.95884740856219
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0103 2.png,95.04942602040816
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0103.png,95.04942602040816
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0104 2.png,94.62876682308726
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0104.png,94.62876682308726
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0105 2.png,85.94626749233643
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0105.png,85.94626749233643
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0106 2.png,95.77431474132862
./vignoles_output\Cluster-Closure-8-3-23\CR1\IMG_0106.png,95.77431474132862
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0054 2.png,92.28743629010246
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0054.png,92.28743629010246
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0055 2.png,91.98619214275216
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0055.png,91.98619214275216
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0056 2.png,87.2512459845049
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0056.png,87.2512459845049
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0057 2.png,86.13423137387672
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0057.png,86.13423137387672
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0058 2.png,86.23997438481565
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0058.png,86.23997438481565
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0059 2.png,83.17528062536744
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0059.png,83.17528062536744
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0060 2.png,90.86770944874864
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0060.png,90.86770944874864
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0061 2.png,90.2309057303477
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0061.png,90.2309057303477
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0062 2.png,89.17366425736961
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0062.png,89.17366425736961
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0063 2.png,93.8328031830016
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0064 2.png,85.56877322688334
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0063.png,93.8328031830016
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0064.png,85.56877322688334
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0065 2.png,97.53043771520954
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0065.png,97.53043771520954
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0066 2.png,94.7990152851264
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0066.png,94.7990152851264
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0067 2.png,95.06017009427228
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0068 2.png,91.20520459341144
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0067.png,95.06017009427228
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0068.png,91.20520459341144
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0069 2.png,88.14992625136475
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0069.png,88.14992625136475
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0070 2.png,91.83196137251197
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0070.png,91.83196137251197
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0071 2.png,91.8496357840976
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0071.png,91.8496357840976
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0072 2.png,86.67382172776517
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0072.png,86.67382172776517
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0073 2.png,95.00834429064837
./vignoles_output\Cluster-Closure-8-3-23\CR2\IMG_0073.png,95.00834429064837
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0006 2.png,91.5594883786848
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0007.png,95.62290531567565
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0008.png,86.72085780685731
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0009 2.png,94.88067844807676
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0010.png,93.97786458333334
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0011 2.png,84.87092512545141
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0012.png,87.41736084866045
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0013 2.png,94.82889365236835
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0014.png,88.38855131172839
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0015.png,89.47749190339717
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0016 2.png,91.81162964800119
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0017.png,90.63793389655245
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0018.png,92.89569029772403
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0019.png,94.08938971035946
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0020.png,91.53088945840682
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0021.png,91.28426785451835
./vignoles_output\Cluster-Closure-8-3-23\CR3\IMG_0022 2.png,88.65366748551273
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0107 2.png,100.0
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0107.png,100.0
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0108 2.png,91.68273356796422
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0108.png,91.68273356796422
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0109 2.png,99.57509238263206
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0109.png,99.57509238263206
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0110 2.png,92.13838892038297
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0110.png,92.13838892038297
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0111 2.png,98.52393648431594
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0111.png,98.52393648431594
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0112.png,99.9806770702108
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0113 2.png,94.91887322058453
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0113.png,94.91887322058453
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0114 2.png,99.95922172881498
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0114.png,99.95922172881498
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0115.png,98.28490134479718
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0115 2.png,98.28490134479718
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0116 2.png,97.88033365352314
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0117 2.png,96.07400058788947
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0116.png,97.88033365352314
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0118 2.png,93.755527867011
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0117.png,96.07400058788947
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0118.png,93.755527867011
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0119 2.png,100.0
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0119.png,100.0
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0120 2.png,92.956652664924
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0120.png,92.956652664924
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0121 2.png,99.22780454774502
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0121.png,99.22780454774502
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0122.png,95.17513988620139
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0122 2.png,95.17513988620139
./vignoles_output\Cluster-Closure-8-3-23\ER1\IMG_0112 2.png,99.9806770702108
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0074 2.png,95.30920296359284
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0074.png,95.30920296359284
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0075.png,91.77806056836314
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0075 2.png,91.77806056836314
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0076.png,93.47450882359117
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0076 2.png,93.47450882359117
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0077 2.png,92.09033584498614
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0077.png,92.09033584498614
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0078 2.png,92.53202390138155
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0078.png,92.53202390138155
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0079 2.png,92.8514263537205
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0079.png,92.8514263537205
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0080 2.png,96.07359050873437
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0080.png,96.07359050873437
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0081 2.png,77.43541089275216
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0081.png,77.43541089275216
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0082 2.png,88.30592856355504
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0082.png,88.30592856355504
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0083 2.png,91.99473819234484
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0083.png,91.99473819234484
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0084 2.png,92.05685698276224
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0084.png,92.05685698276224
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0085 2.png,82.97585913223314
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0085.png,82.97585913223314
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0086 2.png,94.0898982085118
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0086.png,94.0898982085118
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0087 2.png,86.05759578136811
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0087.png,86.05759578136811
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0088 2.png,95.87895053854876
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0088.png,95.87895053854876
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0089 2.png,95.51546457703452
./vignoles_output\Cluster-Closure-8-3-23\ER2\IMG_0089.png,95.51546457703452
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0038 2.png,90.07780677857563
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0038.png,90.07780677857563
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0039 2.png,90.61544515568573
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0039.png,90.61544515568573
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0040 2.png,80.78213249034182
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0040.png,80.78213249034182
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0041.png,88.49134995433359
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0041 2.png,88.49134995433359
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0042 2.png,87.13986848597463
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0042.png,87.13986848597463
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0043 2.png,92.34162414965986
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0043.png,92.34162414965986
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0044 2.png,89.49037659045099
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0044.png,89.49037659045099
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0045.png,86.67768467340639
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0045 2.png,86.67768467340639
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0046 2.png,85.21847541099773
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0046.png,85.21847541099773
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0047 2.png,94.63979795235996
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0047.png,94.63979795235996
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0048 2.png,97.15157378537836
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0048.png,97.15157378537836
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0049 2.png,93.47144143151087
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0049.png,93.47144143151087
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0050 2.png,89.6225697068951
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0050.png,89.6225697068951
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0051 2.png,94.57628489281515
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0051.png,94.57628489281515
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0052 2.png,90.8402669516881
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0052.png,90.8402669516881
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0053 2.png,91.94671792328042
./vignoles_output\Cluster-Closure-8-3-23\ER3\IMG_0053.png,91.94671792328042
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0023.png,90.93575798374906
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0024.png,90.02644026360545
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0026.png,88.99264711671707
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0025.png,87.74518632684554
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0027 2.png,89.4272244005627
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0028.png,93.31498803224993
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0029.png,98.37310116948014
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0030 2.png,92.00193918230872
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0030.png,92.00193918230872
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0031 2.png,92.05511004556143
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0032.png,96.02693170246494
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0033 2.png,96.51760781473084
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0033.png,96.51760781473084
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0034 2.png,83.22613044060216
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0035.png,92.90611450984714
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0036 2.png,91.41841294774082
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0037 2.png,89.54473668325355
./vignoles_output\Cluster-Closure-8-3-23\ER4\IMG_0036.png,91.41841294774082
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115127.png,95.96114999999999
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115136.png,88.84025833333334
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115145.png,96.57615
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115153.png,95.298675
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115206.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115211.png,97.01960833333332
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115223.png,94.01779166666667
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115233.png,97.190025
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115242.png,93.767725
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115252.png,95.0898
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115302.png,96.33030000000001
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115315.png,95.932875
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115323.png,96.84694166666667
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115329.png,99.94355
./vignoles_output\Cluster-Closure-8-31-23\CR1\20230831_115340.png,94.03688333333334
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114643.png,89.29161666666666
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114653.png,88.94544166666667
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114722.png,93.14610833333333
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114734.png,96.43595
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114754.png,94.02616666666667
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114816.png,94.50884166666667
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114841.png,84.48685
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114828.png,91.72383333333333
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114846.png,94.37669166666667
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114854.png,95.06271666666667
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114902.png,88.60364166666666
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114923.png,95.2657
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_114937.png,95.37600833333333
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_115001.png,99.08825833333333
./vignoles_output\Cluster-Closure-8-31-23\CR2\20230831_115010.png,93.44651666666667
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113543.png,89.85095833333332
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113605.png,87.21407500000001
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113613.png,88.49979166666667
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113629.png,88.07545
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113643.png,87.64737500000001
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113655.png,91.08775
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113708.png,88.48425
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113736.png,93.7853
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113740.png,91.943625
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113746.png,91.41898333333333
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113753.png,94.92949166666666
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113805.png,92.422725
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113830.png,86.98880833333334
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113820.png,89.069125
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113850.png,90.68723333333332
./vignoles_output\Cluster-Closure-8-31-23\CR3\20230831_113900.png,85.531775
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115359.png,99.89481666666666
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115402.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115406.png,97.31404166666667
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115411.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115417.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115425.png,99.68201666666666
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115439.png,99.18033333333334
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115447.png,98.86695833333333
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115503.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115542.png,94.53897500000001
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115552.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER1\20230831_115601.png,92.70315833333333
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120033.png,98.59472500000001
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120035.png,98.847925
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120042.png,89.123275
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120054.png,90.68874166666666
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120105.png,92.64177500000001
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120117.png,93.04325833333334
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120129.png,97.14931666666666
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120140.png,87.46423333333333
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120152.png,92.02701666666667
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120159.png,93.22687499999999
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120205.png,93.01739166666667
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120211.png,94.98201666666667
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120220.png,88.31781666666667
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120247.png,82.86138333333334
./vignoles_output\Cluster-Closure-8-31-23\ER2\20230831_120422.png,92.97829166666666
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114245.png,83.24736666666666
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114256.png,88.28960000000001
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114301.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114319.png,100.0
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114328.png,91.16098333333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114336.png,89.03456666666668
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114346.png,91.76882499999999
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114403.png,88.24168333333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114408.png,94.55473333333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114415.png,90.47455
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114429.png,94.266025
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114437.png,87.24015833333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114448.png,93.66623333333334
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114457.png,88.72258333333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114523.png,95.02410833333333
./vignoles_output\Cluster-Closure-8-31-23\ER3\20230831_114537.png,88.58786666666667
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_113923.png,84.070325
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_113929.png,92.202725
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_113938.png,92.236175
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_113944.png,89.61314999999999
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_113957.png,93.06849166666666
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114009.png,95.71289166666666
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114016.png,91.78123333333333
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114026.png,94.35040833333333
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114042.png,89.75578333333334
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114048.png,96.86255
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114053.png,88.70461666666667
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114103.png,88.574625
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114115.png,94.485975
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114132.png,94.62161666666667
./vignoles_output\Cluster-Closure-8-31-23\ER4\20230831_114147.png,87.61331666666666
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9701.png,92.77831744194592
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9702.png,86.10714974647267
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9703.png,90.11798633419417
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9704.png,85.5523700606786
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9705.png,85.45592764497775
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9706.png,90.69207254661123
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9707.png,93.45491524155959
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9708.png,87.64059973912404
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9709.png,91.2123235675443
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9710.png,92.36513808841438
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9712.png,94.14104328073822
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9711.png,91.87389606691441
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9713.png,87.29492761610817
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9715.png,91.92001356869909
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9714.png,91.41645276937935
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9716.png,91.7309506750231
./vignoles_output\Collection-2-7-14-23\CR1\IMG_9717.png,93.36899545697909
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9686.png,87.91547579680021
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9687.png,86.64633822278913
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9688.png,92.1581957435752
./vignoles_output\Collection-2-7-14-23\CR2\IMG_9689.png,95.2676537435962
